Character ID,Entity ID,Min Value,Max Value,Other Values
77,12,1,7.5,7.5;15;15
77,13,1,2.5,2.5;5;5
77,14,1,4,4;6.5;6.5
77,15,1,4,4;5;5
77,16,1,5,5;8;11
77,17,1,3,4;6;6
77,18,1,5,5;7;7
77,19,1,14,14;22;22
77,20,1,4,4;6.5;6.5
77,21,1,0.7,0.7;2;2
77,22,1,2,2;4;4
77,23,1,3,3;5;5
77,24,1,4,5;8;8
77,25,1,4,4;5;5
77,26,1,7,7;15;15
77,27,1,2,2;5;5
77,28,1,1.7,1.7;3.8;3.8
77,29,1,2,2;5;5
77,30,1,6,6;14;14
77,31,1,6,6;14;14
77,32,1,5,5;12;12
77,33,1,5,5;12;12
77,34,1,4,4;9;9
77,35,1,4,4;8.5;8.5
77,36,1,4,5;8;8
77,37,1,3,3;6;6
77,38,1,5,5;7;7
77,39,1,2,2;3;4
77,40,1,9,9;15;15
77,41,1,3,3;6;6
77,42,1,2,2;2;2
77,43,1,3.5,3.5;7;8
77,44,1,3.5,3.5;7;8
77,45,1,3,3;4;4
77,46,1,5,5;7;8
77,47,1,12,15;25;25
77,48,1,1.5,2;3;3
77,49,1,5,5;9;9
77,50,1,2,2;3;3
77,51,1,2,2;4;4
77,52,1,5,5;8;8
77,53,1,2,2;5;8
77,54,1,2,2;7;7
77,55,1,2,2;7;8
77,56,1,5,5;5.5;5.5
77,57,1,4,4;5;5
77,58,1,4,4;7;7
77,59,1,1.5,1.5;3;3
77,60,1,2,2;3;3
77,61,1,3,3;5;5
77,62,1,4,4;5;5
77,63,1,4,4;7;7
77,64,3,,
77,65,1,7,7;12;12
77,66,1,6,6;12;12
77,67,1,6,6;14;14
77,68,1,8,8;15;20
77,69,1,4,4;6;6
77,70,1,4,4;6;6
77,71,1,4,4;6;6
77,72,1,4,4;6;6
77,73,1,4,4;6;6
77,74,3,,
77,75,1,4,4;6;6
77,76,1,5,5;10;10
77,77,1,5,5;7.5;7.5
77,78,1,2,2;4;4
77,79,1,2,3;5;5
77,80,1,2.5,3;5;6
77,81,1,3,3;5;7
77,82,1,8,8;14;14
77,83,1,2.5,2.5;4;5
77,84,1,4,4;9;9
77,85,1,3.5,3.5;8;8
77,86,1,9,9;15;15
77,87,1,2,2;5;5
77,88,1,4,4;8;8
77,89,1,4,4;7;7
77,90,1,2,2;4;4
77,91,1,2,2;5;5
77,92,1,3,3;5;5
77,93,1,9,9;20;20
77,94,3,,
77,95,1,8,8;14;14
77,96,1,2,2;5;5
77,97,1,11,11;20;25
77,98,1,3,3;7;7
77,99,1,5,5;12;12
77,100,1,3,3;6;8
77,101,1,3,3;5;5
77,102,1,8,8;18;20
77,103,1,10,10;17;17
77,104,1,2.5,2.5;4.5;4.5
77,105,1,6,6;12;12
77,106,1,15,15;22;22
77,107,1,6,6;9;9
77,108,1,8,9;13;13
77,109,1,5,5;7;8
77,110,1,5,5;7;8
77,111,1,2,2;3;3
77,112,1,5,5;7;8
77,113,1,3,3;5;5
77,114,1,5,5;9;9
77,115,1,3,3;4.5;4.5
77,116,1,7,7;13;13
77,117,1,4,4;6;6
77,118,1,5,5;13.5;13.5
77,119,1,1.5,1.5;3;3
77,120,1,4,4;7.5;7.5
77,121,1,6,6;10;10
77,122,1,1.5,1.5;4;4
77,123,1,2,2;3;3
77,124,1,10,10;17;17
77,125,1,6,8;12;14
77,126,1,3,3;4;4
77,127,1,2,2;5;5
77,128,1,8,8;20;20
77,129,1,5,5;5;5
77,130,1,3,3;4;4
77,131,3,,
77,132,1,12,14;19;19
77,133,1,2,2;4;4
77,134,1,2,2;4;4
77,135,1,4,4;6;6
77,136,1,5,5;7;8
77,137,1,3,3;4.5;4.5
77,138,1,3,3;6;6
77,139,1,3,3;5;5
77,140,1,3,3;5;5
77,141,1,3,3;5;5
77,142,1,2,2;5;5
77,143,1,9,9;16;16
77,144,1,1.5,2;3;3
77,145,1,3,3;3.5;3.5
77,146,1,4,4;8;8
